[2024-12-26 10:55:58,123] (posthog.py . __init__ :: 22) -- Anonymized telemetry enabled. See                     https://docs.trychroma.com/telemetry for more information.
[2024-12-26 11:01:07,108] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:01:07,346] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:01:07,569] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:01:07,652] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:01:08,006] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:01:08,084] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:01:08,174] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:01:08,287] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:01:08,520] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:01:08,643] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:01:08,746] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:01:08,872] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:01:08,993] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:01:09,199] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:01:09,289] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:01:09,442] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:01:09,506] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:03:22,070] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:03:30,241] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/generate "HTTP/1.1 200 OK"
[2024-12-26 11:05:07,046] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:05:12,011] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/generate "HTTP/1.1 200 OK"
[2024-12-26 11:42:59,324] (posthog.py . __init__ :: 22) -- Anonymized telemetry enabled. See                     https://docs.trychroma.com/telemetry for more information.
[2024-12-26 11:43:50,966] (posthog.py . __init__ :: 22) -- Anonymized telemetry enabled. See                     https://docs.trychroma.com/telemetry for more information.
[2024-12-26 11:43:53,690] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:43:54,325] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:43:54,623] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:43:54,859] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:43:55,113] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:43:55,371] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:43:55,746] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:43:55,950] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:43:56,212] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:43:56,448] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:43:56,689] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:43:56,889] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:43:57,116] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:43:57,313] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:43:57,539] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:43:57,775] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:43:57,898] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:43:58,151] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:43:58,336] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:43:58,598] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:43:58,826] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:43:58,961] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:43:59,871] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:44:00,076] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:44:00,239] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:44:00,468] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:44:00,702] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:44:00,984] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:44:01,282] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:44:01,498] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:44:01,714] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:44:02,018] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:44:02,195] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:44:02,438] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:44:02,722] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:44:02,840] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:44:03,087] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:44:03,337] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:44:03,576] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:44:03,808] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:44:03,964] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:44:04,189] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:44:04,487] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:44:04,672] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:44:04,908] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:44:05,162] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:44:05,300] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:44:05,521] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:44:05,753] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:44:05,984] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:44:06,207] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:44:06,429] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:44:06,575] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:44:06,813] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:44:07,034] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:44:07,213] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:44:07,429] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:44:07,652] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:44:07,774] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:44:08,000] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:44:08,216] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:44:08,528] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:44:08,653] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:44:08,861] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:44:09,077] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:44:09,318] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:44:09,537] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:44:09,760] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:44:09,975] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:44:10,189] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:44:10,413] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:44:10,642] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:44:10,925] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:44:11,068] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:44:11,487] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:44:11,799] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:44:12,012] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:44:12,162] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:44:12,719] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:44:12,817] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:44:12,939] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:44:13,063] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:44:13,227] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:44:13,374] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:44:13,513] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:44:13,706] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:44:13,858] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:44:13,979] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:44:14,152] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:44:14,273] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:44:14,469] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:44:14,627] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:44:14,785] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:44:14,942] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:44:15,075] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:44:15,239] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:44:15,417] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:44:15,597] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:44:15,694] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:44:15,794] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:44:15,996] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:44:16,113] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:44:16,235] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:44:16,356] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:44:16,465] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:44:16,564] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:44:16,652] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:44:16,734] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:44:17,783] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:44:18,298] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:44:18,458] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:44:19,034] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:44:19,205] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:44:19,510] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:44:19,639] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:44:19,943] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:44:20,095] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:44:20,404] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:44:20,631] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:44:20,850] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:44:21,147] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:44:21,266] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:44:21,413] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:44:21,709] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:44:21,832] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:44:22,103] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:44:22,431] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:44:22,583] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:44:23,050] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:44:23,270] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:44:23,742] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:44:23,983] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:44:24,201] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:44:24,505] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:44:24,725] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:44:24,849] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:44:25,322] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:44:25,542] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:44:25,898] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:44:26,115] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:44:26,579] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:44:26,801] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:44:26,867] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:44:27,036] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:44:27,507] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:44:27,819] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:44:27,887] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:44:28,193] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:44:28,483] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:44:28,985] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:44:29,251] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:44:29,585] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:44:29,853] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:44:30,214] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
[2024-12-26 11:44:30,522] (_client.py . _send_single_request :: 1038) -- HTTP Request: POST http://127.0.0.1:11434/api/embed "HTTP/1.1 200 OK"
